,ret
2022-12-24,0.002375383724484423
2022-12-25,0.0019699224921244755
2022-12-26,-0.010381524845421734
2022-12-27,0.006758997420464556
2022-12-28,0.022763960697930054
2022-12-29,-0.0008914396345142782
2022-12-30,0.0011000295564434937
2022-12-31,-0.0041613704522814625
2023-01-01,-0.0024999795135605615
2023-01-02,-0.00913712343320605
2023-01-03,0.0021508082553355996
2023-01-04,-0.013404182578385757
2023-01-05,-0.0038249722671577216
2023-01-06,0.0021227337355206274
2023-01-07,-0.0019652155337288317
2023-01-08,0.017680910793469642
2023-01-09,0.018996683092143474
2023-01-10,0.009803487272864382
2023-01-11,0.011085287550365825
2023-01-12,0.011720247174712638
2023-01-13,0.016979664237321727
2023-01-14,0.026320684064813395
2023-01-15,-0.0053012939878573405
2023-01-16,-0.004264481254991524
2023-01-17,-0.0011150494994785997
2023-01-18,-0.02199208046656322
2023-01-19,0.006101835876060499
2023-01-20,0.021188651634943212
2023-01-21,-0.004888789229990263
2023-01-22,0.0048106131383408345
2023-01-23,0.0039890720856198165
2023-01-24,-0.02485945638325967
2023-01-25,0.017675336273000726
2023-01-26,0.0008234967951216679
2023-01-27,0.005976405235381249
2023-01-28,-0.006264556412713068
2023-01-29,0.016836156240292048
2023-01-30,-0.026144504464302307
2023-01-31,0.013694622114411286
2023-02-01,0.0076196689494868455
2023-02-02,-0.00042688761105100253
2023-02-03,0.007706133535935945
2023-02-04,0.0025362376070313893
2023-02-05,-0.00861076924173521
2023-02-06,-0.005036306459113803
2023-02-07,0.014013522889660093
2023-02-08,-0.005661671827348613
2023-02-09,-0.023820314817836617
2023-02-10,-7.275789365717197e-05
2023-02-11,0.0002580742084835068
2023-02-12,-0.000249199752891139
2023-02-13,-0.0008683399617903185
2023-02-14,0.0
2023-02-15,0.0003301859477514163
2023-02-16,-0.013212296864733011
2023-02-17,0.012553225882335902
2023-02-18,-0.0011371613972117284
2023-02-19,-0.000937714215517347
2023-02-20,0.0014484168300749674
2023-02-21,-0.009233259988493517
2023-02-22,-0.004780959987440549
2023-02-23,-0.00027692171429678764
2023-02-24,-0.004122102901879825
2023-02-25,-0.004419343293295162
2023-02-26,-1.0102890057698362e-05
2023-02-27,0.0
2023-02-28,-0.0008292285170733062
2023-03-01,0.0001721848541647122
2023-03-02,-0.005824312725600231
2023-03-03,-0.007404008109844923
2023-03-04,0.001478376912016846
2023-03-05,-9.35959319097406e-05
2023-03-06,-4.780932497415951e-05
2023-03-07,0.0004746867651086759
2023-03-08,0.001981727575514789
2023-03-09,0.003378005265025632
2023-03-10,0.00016226913396854046
2023-03-11,-0.0002636201729278588
2023-03-12,-0.00515379806806936
2023-03-13,-0.0006121958067256195
2023-03-14,-0.004256489331017397
2023-03-15,-0.0067064203438205565
2023-03-16,0.0058487594575442154
2023-03-17,0.010775432385906903
2023-03-18,-0.004388433705255374
2023-03-19,0.003602171712711292
2023-03-20,-0.007298415156036024
2023-03-21,0.00910817745750618
2023-03-22,-0.012930203045409384
2023-03-23,0.007244201415088228
2023-03-24,-0.007007187399996949
2023-03-25,-0.0021154401659830343
2023-03-26,0.003815352108654821
2023-03-27,-0.00802664404367892
2023-03-28,0.0032005505285397926
2023-03-29,0.0063290886102030436
2023-03-30,-0.0026155518581854695
2023-03-31,0.0028247221524946905
2023-04-01,0.001054496171726087
2023-04-02,-0.0029854749107167382
2023-04-03,-0.0026608853103959164
2023-04-04,0.0003505502881439396
2023-04-05,-0.0015213970024136384
2023-04-06,-0.004065980076466314
2023-04-07,-0.0007125062804750566
2023-04-08,-0.0008529086453710903
2023-04-09,0.0018376371444611152
2023-04-10,0.006221519727232868
2023-04-11,-0.006263772624071478
2023-04-12,-0.0010010974914613727
2023-04-13,0.014961311554027199
2023-04-14,0.011640565047259644
2023-04-15,0.004852223962128891
2023-04-16,0.010475422893073178
2023-04-17,-0.013656118904569196
2023-04-18,0.01521812698365476
2023-04-19,-0.04893546554054506
2023-04-20,-0.0003268928373456349
2023-04-21,0.005427397556796312
2023-04-22,-0.00299509710268612
2023-04-23,0.0021586784831704926
2023-04-24,0.00021694667063641097
2023-04-25,-0.004017008288470575
2023-04-26,-0.003986200222363781
2023-04-27,-0.001110981993086259
2023-04-28,-0.0006262468239868446
2023-04-29,-0.0011994429335007942
2023-04-30,0.0020799018859563334
2023-05-01,0.0015044791531599294
2023-05-02,-0.0008365413941572288
2023-05-03,-0.0020510876406673274
2023-05-04,0.006980064216861459
2023-05-05,-0.0008468775180830318
2023-05-06,0.011262967454354277
2023-05-07,0.0016027240900375178
2023-05-08,0.03163600785460054
2023-05-09,-0.001456636896266484
2023-05-10,-0.008044982830091883
2023-05-11,0.014582565880741048
2023-05-12,-0.009381723949739199
2023-05-13,0.004801425996719743
2023-05-14,-0.006189430029141799
2023-05-15,-0.0029767033287982528
2023-05-16,0.0018145964947599259
2023-05-17,-0.010355597868635767
2023-05-18,0.004559433082341946
2023-05-19,0.0007180058816324571
2023-05-20,-3.7692259838931964e-05
2023-05-21,0.004840046287720851
2023-05-22,-0.00688882616222178
2023-05-23,-0.003424269685846691
2023-05-24,0.005349929516754223
2023-05-25,-0.0010367017883644942
2023-05-26,-0.0026258615467790025
2023-05-27,-0.009205827531959792
2023-05-28,-0.010842477794539241
2023-05-29,-0.00013007307253644956
2023-05-30,0.005492637707198288
2023-05-31,-0.0018096631756023718
2023-06-01,-0.004545300514904424
2023-06-02,0.0026373603553480297
2023-06-03,-0.002103236369426622
2023-06-04,0.0005614687702839939
2023-06-05,-0.0031395875042428585
2023-06-06,-0.013254731589686352
2023-06-07,0.027848625704597042
2023-06-08,-0.0038814827471379694
2023-06-09,0.018399927562421967
2023-06-10,0.06936345718264719
2023-06-11,-0.0015061817238491925
2023-06-12,-0.0011832044103611702
2023-06-13,-0.004768201669977449
2023-06-14,0.002728272379136833
2023-06-15,-0.0020514635270119847
2023-06-16,-0.002797746383009044
2023-06-17,-0.0016668911622854292
2023-06-18,5.502631147737229e-05
2023-06-19,-0.0009350523497280006
2023-06-20,-0.0005520920555590241
2023-06-21,0.004951486688320169
2023-06-22,-0.0022702282096664496
2023-06-23,0.0032337306780344443
2023-06-24,-0.0012429351973429876
2023-06-25,-0.0016528100423619612
2023-06-26,-0.008475047560011377
2023-06-27,0.0058000585481835214
2023-06-28,-0.014508268273988002
2023-06-29,0.0022542892517597047
2023-06-30,0.017128380910394255
2023-07-01,-0.0022282280203975284
2023-07-02,0.004063883373718624
2023-07-03,0.001259988975560166
2023-07-04,-0.00799603168603485
2023-07-05,-0.007077664648119983
2023-07-06,-0.006095387003878028
2023-07-07,0.010375404168359382
2023-07-08,0.0032026520286374304
2023-07-09,-0.004447343767454489
2023-07-10,0.0011773378688088917
2023-07-11,0.002481783052298892
2023-07-12,-0.009792725436935438
2023-07-13,0.057430619365725404
2023-07-14,-0.022577031798711965
2023-07-15,0.00651190967056477
2023-07-16,-0.007109783907909452
2023-07-17,-0.0006649156437758939
2023-07-18,-0.0076636310723311365
2023-07-19,0.0006196676073593681
2023-07-20,-0.0035855577158419526
2023-07-21,-0.005415264285839839
2023-07-22,0.00462440629151499
2023-07-23,0.0005136906190254816
2023-07-24,0.004046593226808582
2023-07-25,0.012490449319650815
2023-07-26,-0.010261353896838223
2023-07-27,-0.0003577238537488077
2023-07-28,-0.003705334836101387
2023-07-29,-0.0025595431704972748
2023-07-30,0.003468675418455631
2023-07-31,0.0009444854703724402
2023-08-01,-0.005185550179700362
2023-08-02,0.0064077399254231756
2023-08-03,0.012507575394671538
2023-08-04,-0.0014670631311485014
2023-08-05,0.011303041508752618
2023-08-06,-0.006914207100591382
2023-08-07,0.0078772984859904
2023-08-08,-0.013773995568673576
2023-08-09,-0.005016835291726615
2023-08-10,0.002059650229942712
2023-08-11,0.004638769090201498
2023-08-12,0.001190280301332256
2023-08-13,-0.0006699313265209442
2023-08-14,-0.001378212088530048
2023-08-15,0.01637846359417288
2023-08-16,0.021880447091807184
2023-08-17,0.05394218831964135
2023-08-18,-0.005503624986956255
2023-08-19,-0.005438923917473501
2023-08-20,-0.003267637587452395
2023-08-21,0.005602634992899757
2023-08-22,0.006250549899866182
2023-08-23,-0.011474966772085515
2023-08-24,0.008788538835398233
2023-08-25,0.004482436337184527
2023-08-26,-0.0008378677724091283
2023-08-27,-0.005961457217999624
2023-08-28,-0.0054535266554039084
2023-08-29,-0.024727540624069053
2023-08-30,0.0011053378698787071
2023-08-31,0.002291587352404211
2023-09-01,1.9902644439206307e-05
2023-09-02,-0.003499374905728987
2023-09-03,-0.0005462725946973599
2023-09-04,0.00037640486765368696
2023-09-05,-0.004243658360748438
2023-09-06,-0.0006460090499250514
2023-09-07,-0.005397714413187791
2023-09-08,0.00647619548210226
2023-09-09,-4.700976508189175e-05
2023-09-10,0.016292618517432803
2023-09-11,0.026064833232790928
2023-09-12,-0.010522200617494894
2023-09-13,-0.011876021916863792
2023-09-14,-0.009104408649433529
2023-09-15,-0.004142282993433116
2023-09-16,0.000871343594520002
2023-09-17,0.004504418103578612
2023-09-18,-0.008174262826742057
2023-09-19,-0.004773587462397833
2023-09-20,-0.007436824855104897
2023-09-21,-0.001985476235306518
2023-09-22,0.005956201035400388
2023-09-23,-0.0021147200576057744
2023-09-24,-0.00013559498048293562
2023-09-25,0.007000381718452802
2023-09-26,-0.006023780292727932
2023-09-27,0.0031568987666889055
2023-09-28,0.0031706466540908293
2023-09-29,0.0012301264704712483
2023-09-30,0.001895717185940977
2023-10-01,0.020743369775566702
2023-10-02,-0.022765796091395767
2023-10-03,0.0030718119586555996
2023-10-04,-0.006183850548129667
2023-10-05,-0.007230444240646356
2023-10-06,0.004511051949666378
2023-10-07,-0.0033207703029704467
2023-10-08,-0.00041835276147308097
