,g_sep,g_net,t_sep,t_net,fund_delta_b3
2025-10-03,1.4473283828552173,1.4473283828552173,0.47393242630466315,0.47393242630466315,-5.955127604079994e-05
2025-10-04,1.2536165763202451,1.253616576320245,0.6845318201664498,0.6845318201664498,-4.217283616351618e-05
2025-10-05,1.7724692981055163,1.7724692981055155,0.7318467910053819,0.7311434522356441,-3.376490226369999e-05
2025-10-06,1.4147145591601205,1.414714559160121,0.5841661575938161,0.539336919392844,-5.768876229529615e-05
2025-10-07,1.0946192667102939,1.0946192667102936,0.5131481672814134,0.513079538903852,-5.69777706111695e-05
2025-10-08,1.026868169916053,1.0268681699160525,0.07047564275353327,0.07004354235109819,-2.4760906978879885e-05
2025-10-09,0.98809685219728,0.9880968521972799,0.3826109351395882,0.37849305651785736,-8.977668852182331e-06
2025-10-10,1.0539087597714811,1.048895346970386,0.2978180340227569,0.2739576617994678,9.508819183977147e-05
2025-10-11,0.753342579298533,0.734386242622659,0.5006844158131941,0.4998393915061236,7.42865510991622e-05
2025-10-12,0.620104790222302,0.6201047902223021,0.7462155539041948,0.6714703670104895,3.0870102120851315e-07
2025-10-13,0.6581129267162976,0.6581129267162973,0.09644354962555382,0.09471130448073795,3.8871726980184975e-05
2025-10-14,0.5954213762958291,0.5954213762958291,0.07411786292297043,0.07411786292297043,0.0
2025-10-15,0.5289723721886843,0.5289723721886844,0.4603316641328857,0.4603316641328857,0.0
2025-10-16,0.5607681219758134,0.5607681219758134,0.15522409260439335,0.15519790402072076,2.479652988091089e-05
2025-10-17,0.6386034733999922,0.6386034733999925,0.12195706389753563,0.12195706389753562,7.334151838764919e-05
2025-10-18,0.6471904271959485,0.6471904271959488,0.44797760916720536,0.40903346890387093,2.1296261299329444e-05
2025-10-19,0.6267780135609067,0.6267780135609068,0.1520360285798656,0.15133392114260114,5.0093574758236725e-06
2025-10-20,0.5838404895327527,0.5838404895327528,0.042975653940821826,0.04297565394082183,0.0
2025-10-21,0.6062750899484448,0.6062750899484448,0.3067539402871956,0.3067539402871956,0.0
2025-10-22,0.6964839659491767,0.6964839659491768,0.1828160036130102,0.1828160036130102,4.084433087671233e-05
2025-10-23,0.6952942830416461,0.695294283041646,0.004022001053028739,0.004022001053028736,3.905116747671233e-05
2025-10-24,0.6138908748889867,0.6138908748889866,0.3248841519507316,0.3248841519507316,6.353760707671232e-05
2025-10-25,0.6033067373697892,0.6033067373697891,0.16200762170821967,0.16200762170821967,6.639515407671234e-05
2025-10-26,0.9573204400635904,0.9573204400635904,0.5288888499667951,0.5288888499667951,0.0
2025-10-27,0.8982936791852414,0.8982936791852412,0.7216744955150531,0.7216744955150531,0.0
2025-10-28,0.671265322617201,0.6712653226172011,0.239533012354502,0.239533012354502,0.0
2025-10-29,0.6713859443770402,0.6713859443770402,0.0013391929756006015,0.0013391929756006015,0.0
2025-10-30,0.7190450788689281,0.6917276722676435,0.6618340724252629,0.5802772258489105,1.1685389929528032e-05
2025-10-31,0.7087788220692164,0.6819353585952175,0.011378952239451692,0.010589634599486345,-2.8815280496444893e-05
2025-11-01,0.7474260299914824,0.7474260299914826,0.4418224888310358,0.44164492484984375,0.0002583635280874957
2025-11-02,0.7065266354293557,0.7065266354293558,0.3687627232789016,0.3298771454424543,5.840911762671234e-05
2025-11-03,1.154416165450156,1.154416165450156,0.45630769834498786,0.45630769834498786,0.00011672853711453056
2025-11-04,0.9747573386018955,0.9744208376346613,0.46139442996672886,0.3201562612924259,0.0002731307059388469
2025-11-05,0.9868998112664289,0.947867448540514,0.5668670101871378,0.5451552120286964,0.0002787792253451425
2025-11-06,0.7696876293090084,0.7565046093411637,0.42146320398041504,0.34289163287935565,0.0003471966812180241
2025-11-07,0.9598348183774545,0.9598348183774547,0.3336014944153378,0.33273656134697455,7.81973607605678e-05
2025-11-08,0.9211007207864845,0.9211007207864844,0.44844174212432486,0.4148086861378445,4.6155243692636e-05
2025-11-09,0.8758706407063263,0.8758706407063261,0.07912056133916794,0.0790900543506961,2.538182034567367e-05
2025-11-10,0.904321652201313,0.9043216522013126,0.17485371021048832,0.15683897174978742,2.692044454039923e-05
2025-11-11,0.6916397516157781,0.6916397516157783,0.36641699057921806,0.36641699057921817,2.2692795153646495e-05
2025-11-12,0.7248414890002601,0.72484148900026,0.03647858079338504,0.036478580793385035,2.5734189503840318e-05
2025-11-13,0.8122892709440976,0.812289270944098,0.09165702231213237,0.09165702231213237,7.91850979275116e-05
2025-11-14,0.6862716349672582,0.6862716349672581,0.5284661181488389,0.5284661181488389,0.0001189156926552613
2025-11-15,0.7099976602160454,0.7099976602160454,0.17054169372429395,0.16357987681359354,0.00016740849669760727
2025-11-16,0.9574545237052461,0.9573313914178239,0.3592105503920619,0.33178273576206974,0.0003419695046838606
2025-11-17,1.0935906145082972,1.0935906145082972,0.32232664434006725,0.2913205180034152,0.0004291878686191071
2025-11-18,1.0437674121998006,1.043767412199801,0.10412282593947292,0.09803391065964889,0.0003679980098851124
2025-11-19,0.8847056914052409,0.8847056914052412,0.24839516098913028,0.24302796174266883,0.00019641596545094708
2025-11-20,0.8709364900504466,0.8709364900504463,0.23647316034649074,0.21146640544209444,0.0001941420538701662
2025-11-21,0.8709250128755108,0.8333012667912417,0.197389944954178,0.1717591282401671,0.00012718241655678073
2025-11-22,0.8093280277748514,0.8056516967305062,0.2250980571437137,0.22043699998304556,0.00015170604469544959
2025-11-23,0.6817882977259342,0.6781258125255523,0.3023925274966154,0.2856583523167585,0.00010993152218710497
2025-11-24,0.5423408616747065,0.5387313033033022,0.13944743605122775,0.13939450922225027,4.580390269569751e-05
2025-11-25,0.6483451856110926,0.6447982287214054,0.24576682339683384,0.24570422191511673,2.1104269956418862e-05
2025-11-26,0.6037701707967945,0.6001146461032691,0.336181047448298,0.31787991956578576,7.74149550600047e-06
2025-11-27,0.5734974990695376,0.5700276207636078,0.030358636479206988,0.03017299009161138,5.69382076033233e-06
2025-11-28,0.4588632521395671,0.4554048753531065,0.19921657395224987,0.1992165739522499,4.593658650466038e-06
2025-11-29,0.4498659943961822,0.44986599439618224,0.301853836976844,0.301853836976844,8.324352247016088e-06
2025-11-30,0.45187861241414773,0.45187861241414756,0.0034114508943784974,0.0034114508943784974,9.896985483980175e-06
2025-12-01,0.5733307696644816,0.5733307696644816,0.3357912147715043,0.30220766229046225,4.8318574071607085e-05
2025-12-02,0.4218672750353555,0.4218672750353555,0.31939763780406516,0.31923729984835336,2.4974957847238093e-06
2025-12-03,0.3990829239485711,0.39908292394857103,0.024207785414612423,0.024207785414612423,0.0
2025-12-04,0.4228560417277955,0.39927387236028034,0.03131991009021666,0.031139622944096085,-1.039904099797184e-05
2025-12-05,0.6090360217060278,0.6036079707999392,0.5010019512594377,0.48366571606957925,2.843919425921172e-05
2025-12-06,0.6137354812019102,0.6112700354648655,0.2136818343830988,0.21368183438309885,3.5208418456327e-05
2025-12-07,0.7866920079633533,0.7859647435311999,0.6110187952027654,0.6109645791544233,2.96217743659898e-05
2025-12-08,0.4109044761035499,0.4109044761035501,0.60532626015383,0.60532626015383,2.776146741303919e-05
2025-12-09,0.4377149915484686,0.4115936432799407,0.1282388750219041,0.12771852656026716,-2.040735806098659e-05
2025-12-10,0.4429424272012785,0.4164818904553894,0.005432739850215562,0.005430211803989886,-2.1596320601064537e-05
2025-12-11,0.547102400501964,0.5210601696560883,0.2665657402106303,0.26655632389914213,-1.2645920971744066e-05
2025-12-12,0.5621549508905714,0.5270909653127109,0.08697890470470653,0.08532524891947904,1.886242129938023e-05
2025-12-13,0.5392661521956653,0.5030845905852915,0.1712954505547056,0.17127667042900974,1.677634519738472e-05
2025-12-14,1.1803934065302344,1.1434949110061285,0.9021059076410964,0.9015406778794023,4.215679663275568e-05
2025-12-15,1.5477157864047082,1.5380262419445785,0.4569906817023136,0.455303640945138,6.485303131215988e-05
2025-12-16,0.9531656656208395,0.9423607552353912,0.8591269313346825,0.8590903225989137,5.1150398203727685e-05
2025-12-17,0.7033807964350535,0.692686298745822,0.5505226630876944,0.550412250391478,0.00016994388984180772
2025-12-18,0.7497570949915292,0.7391347503623503,0.07197782209952848,0.0715386470706539,0.0001090639599259388
2025-12-19,0.6586741204250289,0.6474517757952343,0.11964279285797372,0.11610184604033327,8.927755245307235e-05
2025-12-20,0.5937594729144019,0.5937594729144019,0.49934936456321916,0.49934936456321916,4.416831707236977e-05
2025-12-21,0.5775314331851865,0.5538761203917495,0.1757535210030405,0.17546176086268664,4.545783653566112e-05
2025-12-22,0.49519822172843697,0.473171882155083,0.08356609236666626,0.0835400752244528,3.5456292085383455e-05
2025-12-23,0.4824375829356992,0.4605646480794525,0.16205220220314942,0.1619989743910064,2.6037716762858547e-05
2025-12-24,0.4835273567217102,0.46201730624564435,0.011551647758987173,0.011417142770455201,4.243703637268354e-05
2025-12-25,0.4980248863812345,0.4761986798593795,0.014798304023061593,0.01477814405095096,4.534210578731405e-05
2025-12-26,0.5122672312602646,0.5122672312602646,0.29945121555855014,0.29671193647258415,4.275937567556962e-05
2025-12-27,0.5213551533712841,0.5190206651143495,0.31658669491932023,0.3165559159338842,3.69213581040087e-05
2025-12-28,0.5078615505635787,0.5049960845432196,0.016994327378483776,0.01610105216601456,4.6352683741989716e-05
2025-12-29,0.5220822815686214,0.5220822815686214,0.19454994485140711,0.19454994485140714,4.332449263445651e-05
2025-12-30,0.5108610725500308,0.5108610725500309,0.012908822066389092,0.011693135647022714,7.037596988990518e-05
2025-12-31,1.0364902811579122,1.036490281157912,0.7280300659975897,0.7090961804346547,6.774867266169123e-05
2026-01-01,0.9221035970815117,0.922103597081512,0.42564988244173385,0.3653320840822359,5.0711699330799104e-05
2026-01-02,1.0158102573432417,0.9532221771378494,0.9046041647216303,0.9046041647216303,-1.725802742421004e-05
2026-01-03,0.8445632286421983,0.716281350796875,0.6549648727904558,0.649631757779741,-4.9923062462928726e-05
2026-01-04,1.1840220938617205,1.0107829007132805,0.5202621040369707,0.4791141796423921,-7.00823768660126e-05
2026-01-05,1.0041695396897856,0.8356466194163639,0.6007368447342505,0.575529450751989,-6.8125171260328e-05
2026-01-06,1.047764568680024,0.8671828242360927,0.1002096609577415,0.09226013890016496,-7.240100223446068e-05
2026-01-07,0.7039991339542762,0.5502924426986571,0.5039249252319613,0.4987533060959896,-6.0347207838422515e-05
2026-01-08,0.7275065799179694,0.5928544687830523,0.13246868204743642,0.12651615105936692,-4.077111694019397e-05
2026-01-09,0.7167200401531078,0.58826421810485,0.012504193668921483,0.011997082008332775,-3.4174195126832804e-05
2026-01-10,0.6839475250803926,0.43172695004411554,0.5970577232782213,0.5944356116855674,-2.9672274267432126e-05
2026-01-11,0.6658449127394923,0.4210524643019112,0.0218971943871264,0.02085318643111636,-6.05590157410214e-05
2026-01-12,0.6364458809810845,0.4041448907736979,0.029597833532646833,0.02786687505321557,-3.603745985821271e-05
2026-01-13,0.9768426738469433,0.726662804547367,0.405240373566626,0.4049261212937856,-5.111020703785163e-05
2026-01-14,0.9618000771733848,0.6981572571285879,0.037077412096098855,0.037077412096098855,-7.035629824063677e-05
2026-01-15,0.5930805676979303,0.4506108177542021,0.5037955711203689,0.5034002883139688,-3.093854608204108e-05
2026-01-16,0.5472442288890362,0.43609995981656413,0.13938036367810747,0.12629535188038893,-1.5000685116841174e-05
2026-01-17,0.5881251002152924,0.4777083831838466,0.21374146494107185,0.21374146494107185,-3.0068115216244705e-05
2026-01-18,0.8560083793534455,0.7416993478111312,0.2679352855725979,0.2675083376182426,-1.8183734293325895e-06
2026-01-19,1.0561941550654805,0.9167319117851176,0.4155267508140532,0.4153991312320244,2.0968587549060477e-06
2026-01-20,1.0312895688458033,1.031289568845803,0.8548030794609843,0.8473866229192817,2.4906659159267715e-05
2026-01-21,1.1534646541443592,1.1534646541443587,0.6986137439905586,0.6981390816346159,6.585646075641948e-05
2026-01-22,0.5607580148679352,0.5607580148679352,0.7298048388684879,0.7191411300966599,6.897053698997153e-05
2026-01-23,0.5342783303707602,0.5342783303707602,0.028717152269928485,0.02652199939616042,4.496997076724741e-05
2026-01-24,0.6315823186536386,0.6315823186536386,0.3933663411051457,0.38944982411026413,5.596012756637821e-05
2026-01-25,1.4128694574180476,1.412869457418048,0.9298688467760852,0.9001985574362408,0.00018568820872154898
2026-01-26,1.3193828966687469,1.3193828966687469,0.12256315474399607,0.11749291349572505,0.00016074585825276365
2026-01-27,0.6409638965127342,0.6409638965127343,0.6797015764616321,0.6785206435310087,0.00019518534192585578
2026-01-28,0.619590457381177,0.6195904573811771,0.12759738109916807,0.11329999421543448,0.00015611102582699344
2026-01-29,0.797037200824066,0.7970372008240663,0.4125115844094108,0.4125115844094107,0.0001102518080707365
2026-01-30,0.8792778070922624,0.8792778070922622,0.1387003263130126,0.13489380739575302,8.532914149327998e-05
2026-01-31,0.7181502644251962,0.7170569725847609,0.4165937552033287,0.39157439152107215,0.0001180226738423839
2026-02-01,0.4827117444202318,0.4819155722831079,0.3234873574116197,0.299591128577234,2.4234917026705553e-05
2026-02-02,0.4731547042949092,0.4720397266248093,0.0390623613707082,0.03894121924535216,5.0616668874645725e-05
2026-02-03,0.4849789394246703,0.48419509555991613,0.1441805162613036,0.1423265602281012,4.426958797138892e-05
2026-02-04,0.4973220628712224,0.49335627138603516,0.111771930029252,0.10068342034900113,4.909537631421017e-05
2026-02-05,0.4903749884873191,0.4882586431368137,0.032451417712012987,0.0297634938117754,6.706717877818135e-05
2026-02-06,0.3536541549967238,0.35365415499672376,0.20312994927891792,0.2003364002172856,0.0
2026-02-07,0.40471745733926545,0.4047174573392654,0.3077755959692081,0.3077755959692081,0.0
2026-02-08,0.40119274618844525,0.40119274618844536,0.024244519842083576,0.024244519842083576,0.0
2026-02-09,0.396119644289616,0.3961196442896157,0.21884837215843816,0.21884837215843816,0.0
2026-02-10,0.40411099399331035,0.4041109939933104,0.008235547106527432,0.008235547106527432,0.0
2026-02-11,0.41317273811574184,0.4131727381157419,0.016837470223038352,0.016398653163297913,6.71090476598139e-06
2026-02-12,0.4523811344950157,0.4523811344950156,0.1421161886069203,0.14211141670396504,6.709597395308706e-06
2026-02-13,0.45311746287280336,0.45311746287280347,0.007347696587172873,0.007329725252572289,6.714521048623935e-06
2026-02-14,0.48390177687112046,0.4839017768711204,0.23199890255661948,0.22576816539386013,3.9088123542149646e-06
2026-02-15,0.41474699201266185,0.41474699201266196,0.15650015276335122,0.15646847046303097,3.917492436494481e-06
2026-02-16,0.4178880815863775,0.4178880815863775,0.012994686541528912,0.012284208865577375,7.900373622012357e-06
2026-02-17,0.41554922804393735,0.41554922804393746,0.0031178087674400288,0.0031178087674400322,7.860425655545854e-06
2026-02-18,0.42342156689860694,0.4234215668986069,0.1188077606310302,0.11639429664164415,8.521648666336555e-06
2026-02-19,0.370977182397361,0.370977182397361,0.10016017756638643,0.1000056106891298,6.332445407870903e-06
2026-02-20,0.3421250923948534,0.3421250923948534,0.029027543686049567,0.029027543686049564,8.552544477581077e-06
2026-02-21,0.31990631205935227,0.3199063120593522,0.16398776559325984,0.16372989439454644,8.481894834097947e-06
2026-02-22,0.31595916341240254,0.3159591634124025,0.004231204746210761,0.004218095081373018,8.48548652309459e-06
2026-02-23,0.5051455210373716,0.5051455210373719,0.1916968434160958,0.1914832496107651,1.6432159031668037e-05
2026-02-24,0.502030240767669,0.5020302407676689,0.23196624146380168,0.20680983871021424,4.138656267442098e-05
2026-02-25,0.3469699369259241,0.31699206811475883,0.247789240390703,0.23834530663924777,-4.40752169097925e-07
2026-02-26,0.33364610767268016,0.3053690086446289,0.014889636628382212,0.013188866845268037,-3.3228170310062975e-06
2026-02-27,0.40134972184475276,0.35618251177567434,0.1948836980203425,0.1779885134148944,-3.26940890288941e-05
2026-02-28,0.42631259263840765,0.4099090751769384,0.27643246548561995,0.2710414165547679,-6.225975704657831e-06
2026-03-01,0.39476065368022606,0.3947606536802262,0.2504919869702803,0.23953011138220054,1.4328872352406895e-06
2026-03-02,0.42031445727001016,0.38977232928607664,0.10539005764932434,0.1051695327554773,1.8096245715685267e-06
2026-03-03,0.41805377477010464,0.3879444050661122,0.006499261850170306,0.006499261850170308,8.388197770973395e-07
2026-03-04,0.47225778643685346,0.4064941490865608,0.09039056165715706,0.09031694122973552,-2.304355516871978e-06
2026-03-05,0.5182485484157313,0.4376572377924068,0.20549841292254062,0.20549841292254062,3.7440354852670017e-06
